time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-16 00:00:00+00:00,1314,51,50,17
2025-08-17 00:00:00+00:00,307,54,22,15
2025-08-18 00:00:00+00:00,992,207,102,39
2025-08-19 00:00:00+00:00,1005,275,40,21
2025-08-20 00:00:00+00:00,1065,197,119,28
2025-08-21 00:00:00+00:00,985,227,85,36
2025-08-22 00:00:00+00:00,1177,156,127,41
2025-08-23 00:00:00+00:00,169,68,14,12
2025-08-24 00:00:00+00:00,201,73,21,13
2025-08-25 00:00:00+00:00,335,155,65,34
2025-08-26 00:00:00+00:00,461,248,114,45
2025-08-27 00:00:00+00:00,351,179,71,34
2025-08-28 00:00:00+00:00,1058,196,112,35
2025-08-29 00:00:00+00:00,789,167,133,37
