url_path,views_total,views_unique
/weaveworks/weave-gitops,554,344
/weaveworks/weave-gitops/tree/main/charts/gitops-server,80,35
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,69,63
/weaveworks/weave-gitops/pulls,55,11
/weaveworks/weave-gitops/releases,49,32
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,47,28
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,36,30
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,29,25
/weaveworks/weave-gitops/issues,27,18
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,21,12
