referrer,views_total,views_unique
github.com,165,40
fluxcd.io,40,33
Google,38,25
weave.works,33,23
app.zenhub.com,23,7
weaveworks.testspace.com,7,3
DuckDuckGo,3,2
mail.google.com,1,1
linkedin.com,1,1
