url_path,views_total,views_unique
/weaveworks/weave-gitops,1274,691
/weaveworks/weave-gitops/tree/main/charts/gitops-server,609,121
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,438,111
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,275,114
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,217,51
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,188,76
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,147,66
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,116,36
/weaveworks/weave-gitops/releases,114,66
/weaveworks/weave-gitops/issues,109,42
