referrer,views_total,views_unique
github.com,177,40
infoworld.com,137,116
Google,41,26
weave.works,36,34
fluxcd.io,16,16
www-infoworld-com.cdn.ampproject.org,16,13
oschina.net,3,3
app.zenhub.com,3,2
newreleases.io,1,1
