referrer,views_total,views_unique
Google,476,188
fluxcd.io,134,58
github.com,80,43
DuckDuckGo,32,9
chatgpt.com,21,9
Bing,14,9
search.brave.com,14,6
yandex.ru,12,3
kane.mx,9,1
thenewstack.io,6,3
