url_path,views_total,views_unique
/weaveworks/weave-gitops,753,461
/weaveworks/weave-gitops/tree/main/charts/gitops-server,94,42
/weaveworks/weave-gitops/issues,89,37
/weaveworks/weave-gitops/pulls,87,20
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,81,32
/weaveworks/weave-gitops/releases,69,39
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,65,55
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,41,34
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,33,28
/weaveworks/weave-gitops/tree/main,24,14
