url_path,views_total,views_unique
/weaveworks/weave-gitops,608,397
/weaveworks/weave-gitops/tree/main/charts/gitops-server,212,52
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,120,53
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,89,39
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,89,34
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,89,23
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,58,18
/weaveworks/weave-gitops/issues,55,37
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,40,17
/weaveworks/weave-gitops/blob/main/doc/img/06-runtime.png,38,18
