url_path,views_total,views_unique
/weaveworks/weave-gitops,1489,652
/weaveworks/weave-gitops/tree/main/charts/gitops-server,333,111
/weaveworks/weave-gitops/issues,257,62
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,227,87
/weaveworks/weave-gitops/pulls,200,36
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,180,104
/weaveworks/weave-gitops/search,152,15
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,116,36
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,108,80
/weaveworks/weave-gitops/releases,94,50
