time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-21 00:00:00+00:00,419,39,258,68
2025-01-22 00:00:00+00:00,326,30,162,50
2025-01-23 00:00:00+00:00,361,30,187,57
2025-01-24 00:00:00+00:00,636,51,185,55
2025-01-25 00:00:00+00:00,460,28,112,23
2025-01-26 00:00:00+00:00,868,39,555,31
2025-01-27 00:00:00+00:00,550,55,330,57
2025-01-28 00:00:00+00:00,577,56,319,54
2025-01-29 00:00:00+00:00,294,36,216,60
2025-01-30 00:00:00+00:00,1532,272,213,49
2025-01-31 00:00:00+00:00,1749,316,210,51
2025-02-01 00:00:00+00:00,1108,129,116,25
2025-02-02 00:00:00+00:00,1173,124,186,20
2025-02-03 00:00:00+00:00,1358,260,204,49
