url_path,views_total,views_unique
/weaveworks/weave-gitops,576,359
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,65,56
/weaveworks/weave-gitops/tree/main/charts/gitops-server,56,31
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,55,27
/weaveworks/weave-gitops/releases,51,41
/weaveworks/weave-gitops/pulls,44,11
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,35,32
/weaveworks/weave-gitops/issues,35,25
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,28,25
/weaveworks/weave-gitops/commits/main,23,13
