url_path,views_total,views_unique
/weaveworks/weave-gitops,482,327
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,62,57
/weaveworks/weave-gitops/tree/main/charts/gitops-server,39,22
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,34,23
/weaveworks/weave-gitops/releases,31,21
/weaveworks/weave-gitops/issues,27,15
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,26,26
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,25,22
/weaveworks/weave-gitops/pulls,24,8
/weaveworks/weave-gitops/tree/main,18,15
