time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-24 00:00:00+00:00,221,65,103,42
2022-09-25 00:00:00+00:00,170,48,86,35
2022-09-26 00:00:00+00:00,341,51,827,107
2022-09-27 00:00:00+00:00,478,79,574,105
2022-09-28 00:00:00+00:00,638,87,591,86
2022-09-29 00:00:00+00:00,579,97,666,98
2022-09-30 00:00:00+00:00,357,75,446,66
2022-10-01 00:00:00+00:00,226,62,63,30
2022-10-02 00:00:00+00:00,179,55,188,29
2022-10-03 00:00:00+00:00,273,85,321,68
2022-10-04 00:00:00+00:00,401,93,405,75
2022-10-05 00:00:00+00:00,345,99,349,67
2022-10-06 00:00:00+00:00,430,85,450,74
2022-10-07 00:00:00+00:00,344,76,312,72
