referrer,views_total,views_unique
Google,1038,291
github.com,374,97
fluxcd.io,281,136
cncf.io,35,26
codefresh.io,22,12
Bing,18,5
StartPage,16,2
jira.bedag.ch,14,3
com.google.android.gm,13,3
thenewstack.io,12,8
