url_path,views_total,views_unique
/weaveworks/weave-gitops,747,442
/weaveworks/weave-gitops/pulls,128,15
/weaveworks/weave-gitops/tree/main/charts/gitops-server,112,43
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,85,75
/weaveworks/weave-gitops/issues,78,35
/weaveworks/weave-gitops/releases,76,51
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,67,38
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,47,23
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,43,41
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,42,37
