referrer,views_total,views_unique
github.com,648,124
Google,636,166
fluxcd.io,51,36
mail.google.com,40,2
thenewstack.io,33,24
com.google.android.gm,23,6
gist.github.com,14,4
rajputvaibhav.medium.com,12,11
Bing,10,3
weave.works,7,3
