time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-28 00:00:00+00:00,84,38,43,11
2021-11-29 00:00:00+00:00,423,39,501,35
2021-11-30 00:00:00+00:00,381,46,519,46
2021-12-01 00:00:00+00:00,468,54,620,41
2021-12-02 00:00:00+00:00,673,47,809,45
2021-12-03 00:00:00+00:00,680,62,568,41
2021-12-04 00:00:00+00:00,178,60,62,16
2021-12-05 00:00:00+00:00,109,46,22,12
2021-12-06 00:00:00+00:00,372,48,529,33
2021-12-07 00:00:00+00:00,245,55,489,46
2021-12-08 00:00:00+00:00,720,78,873,40
2021-12-09 00:00:00+00:00,496,77,628,51
2021-12-10 00:00:00+00:00,479,66,458,44
2021-12-11 00:00:00+00:00,238,69,60,6
