url_path,views_total,views_unique
/weaveworks/weave-gitops,940,537
/weaveworks/weave-gitops/pulls,185,25
/weaveworks/weave-gitops/releases,132,67
/weaveworks/weave-gitops/releases/tag/0.39.0-rc.1,122,103
/weaveworks/weave-gitops/issues,108,48
/weaveworks/weave-gitops/tree/main/charts/gitops-server,105,58
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,103,48
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,99,90
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,59,53
/weaveworks/weave-gitops/commits/main,47,23
