url_path,views_total,views_unique
/weaveworks/weave-gitops,335,217
/weaveworks/weave-gitops/releases,48,33
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,38,35
/weaveworks/weave-gitops/tree/main/charts/gitops-server,28,12
/weaveworks/weave-gitops/pulls,27,7
/weaveworks/weave-gitops/issues,25,18
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,19,18
/weaveworks/weave-gitops/releases/tag/v0.39.1-rc.1,17,11
/weaveworks/weave-gitops/tree/main,15,7
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,13,8
