url_path,views_total,views_unique
/weaveworks/weave-gitops,1331,659
/weaveworks/weave-gitops/tree/main/charts/gitops-server,682,119
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,484,104
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,229,95
/weaveworks/weave-gitops/issues,219,58
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,200,42
/weaveworks/weave-gitops/pulls,175,19
/weaveworks/weave-gitops/releases,156,94
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,155,70
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,154,46
