referrer,views_total,views_unique
Google,175,60
fluxcd.io,50,18
github.com,24,13
Bing,12,7
chatgpt.com,6,3
statics.teams.cdn.office.net,6,1
DuckDuckGo,3,2
wck.atlassian.net,3,1
confluence.rz.bankenit.de,2,1
devtron.ai,2,1
