url_path,views_total,views_unique
/weaveworks/weave-gitops,1052,532
/weaveworks/weave-gitops/pulls,258,23
/weaveworks/weave-gitops/issues,226,48
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,134,91
/weaveworks/weave-gitops/tree/main/charts/gitops-server,114,57
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,96,90
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,71,34
/weaveworks/weave-gitops/releases,58,24
/weaveworks/weave-gitops/search,58,8
/weaveworks/weave-gitops/pull/3018,43,10
