referrer,views_total,views_unique
Google,512,178
github.com,354,98
fluxcd.io,56,42
git.dmm.com,37,1
thenewstack.io,29,26
mail.google.com,26,2
51cto.com,21,1
DuckDuckGo,20,6
rajputvaibhav.medium.com,14,12
codefresh.io,8,8
