referrer,views_total,views_unique
Google,985,315
github.com,351,126
fluxcd.io,217,127
DuckDuckGo,66,17
thenewstack.io,23,17
Bing,21,9
jira.media-saturn.com,14,2
codefresh.io,13,10
mail.google.com,11,1
statics.teams.cdn.office.net,7,7
