referrer,views_total,views_unique
Google,924,255
github.com,389,120
fluxcd.io,168,112
DuckDuckGo,41,7
thenewstack.io,23,19
rajputvaibhav.medium.com,17,7
statics.teams.cdn.office.net,16,15
com.google.android.gm,14,3
yandex.ru,9,1
StartPage,8,1
