url_path,views_total,views_unique
/weaveworks/weave-gitops,820,485
/weaveworks/weave-gitops/tree/main/charts/gitops-server,227,56
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,177,73
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,141,42
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,103,45
/weaveworks/weave-gitops/issues,88,51
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,88,38
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,51,23
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,51,17
/weaveworks/weave-gitops/blob/main/doc/img/06-runtime.png,44,19
