url_path,views_total,views_unique
/weaveworks/weave-gitops,1162,556
/weaveworks/weave-gitops/pulls,294,37
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,171,118
/weaveworks/weave-gitops/tree/main/charts/gitops-server,164,67
/weaveworks/weave-gitops/issues,137,41
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,114,95
/weaveworks/weave-gitops/search,95,24
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,82,46
/weaveworks/weave-gitops/pull/2782,67,10
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,63,30
