url_path,views_total,views_unique
/weaveworks/weave-gitops,939,554
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,219,98
/weaveworks/weave-gitops/tree/main/charts/gitops-server,200,56
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,152,35
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,117,51
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,116,51
/weaveworks/weave-gitops/issues,112,67
/weaveworks/weave-gitops/releases,68,40
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,65,29
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,53,16
