url_path,views_total,views_unique
/weaveworks/weave-gitops,929,581
/weaveworks/weave-gitops/tree/main/charts/gitops-server,454,95
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,353,86
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,224,99
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,168,75
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,131,58
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,131,32
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,102,27
/weaveworks/weave-gitops/issues,91,40
/weaveworks/weave-gitops/releases,80,57
