referrer,views_total,views_unique
Google,526,158
github.com,442,117
fluxcd.io,80,46
mail.google.com,45,1
thenewstack.io,32,21
rajputvaibhav.medium.com,24,17
DuckDuckGo,18,2
confluence.corp.appdynamics.com,10,2
m.facebook.com,4,4
search.brave.com,4,1
