url_path,views_total,views_unique
/weaveworks/weave-gitops,189,132
/weaveworks/weave-gitops/issues,18,9
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,16,16
/weaveworks/weave-gitops/releases,12,11
/weaveworks/weave-gitops/pulls,12,7
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,11,11
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,9,7
/weaveworks/weave-gitops/discussions,7,3
/weaveworks/weave-gitops/blob/main/README.md,4,4
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,4,4
