url_path,views_total,views_unique
/weaveworks/weave-gitops,1424,666
/weaveworks/weave-gitops/tree/main/charts/gitops-server,659,125
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,436,102
/weaveworks/weave-gitops/issues,278,77
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,227,98
/weaveworks/weave-gitops/releases,150,89
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,146,40
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,140,50
/weaveworks/weave-gitops/tree/main/ui,139,36
/weaveworks/weave-gitops/pulls,138,31
