url_path,views_total,views_unique
/weaveworks/weave-gitops,1170,577
/weaveworks/weave-gitops/pulls,271,24
/weaveworks/weave-gitops/issues,246,47
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,164,107
/weaveworks/weave-gitops/tree/main/charts/gitops-server,124,57
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,109,100
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,82,40
/weaveworks/weave-gitops/releases,72,32
/weaveworks/weave-gitops/search,55,11
/weaveworks/weave-gitops/pull/3018,43,10
