url_path,views_total,views_unique
/weaveworks/weave-gitops,1463,725
/weaveworks/weave-gitops/tree/main/charts/gitops-server,384,113
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,270,90
/weaveworks/weave-gitops/issues,254,65
/weaveworks/weave-gitops/search,242,34
/weaveworks/weave-gitops/pulls,219,36
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,168,108
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,149,112
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,144,41
/weaveworks/weave-gitops/releases,105,57
