referrer,views_total,views_unique
github.com,451,91
Google,125,47
thenewstack.io,72,52
fluxcd.io,44,31
infoworld.com,40,15
endtest.dev,9,8
DuckDuckGo,9,3
pkg.go.dev,9,1
mail.google.com,4,3
infoq.cn,3,2
