referrer,views_total,views_unique
Google,646,191
github.com,285,131
fluxcd.io,66,45
thenewstack.io,35,17
search.brave.com,32,7
Bing,23,7
rajputvaibhav.medium.com,17,13
infoworld.com,9,8
codefresh.io,9,7
youtube.com,9,3
