url_path,views_total,views_unique
/weaveworks/weave-gitops,1317,607
/weaveworks/weave-gitops/pulls,202,30
/weaveworks/weave-gitops/tree/main/charts/gitops-server,199,89
/weaveworks/weave-gitops/issues,188,50
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,168,117
/weaveworks/weave-gitops/search,136,24
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,129,108
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,109,53
/weaveworks/weave-gitops/releases,77,54
/weaveworks/weave-gitops/pull/3308,60,8
