url_path,views_total,views_unique
/weaveworks/weave-gitops,1274,641
/weaveworks/weave-gitops/tree/main/charts/gitops-server,379,101
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,212,98
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,206,71
/weaveworks/weave-gitops/pulls,190,27
/weaveworks/weave-gitops/issues,177,50
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,151,39
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,138,78
/weaveworks/weave-gitops/releases,93,61
/weaveworks/weave-gitops/issues/3652,85,11
