url_path,views_total,views_unique
/weaveworks/weave-gitops,1286,589
/weaveworks/weave-gitops/tree/main/charts/gitops-server,409,112
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,275,77
/weaveworks/weave-gitops/pulls,233,25
/weaveworks/weave-gitops/pull/3714,205,13
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,186,40
/weaveworks/weave-gitops/pull/3712,176,11
/weaveworks/weave-gitops/issues,156,49
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,155,74
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,133,72
