url_path,views_total,views_unique
/weaveworks/weave-gitops,779,491
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,208,84
/weaveworks/weave-gitops/tree/main/charts/gitops-server,189,42
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,111,30
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,110,48
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,99,44
/weaveworks/weave-gitops/issues,87,41
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,63,27
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,58,16
/weaveworks/weave-gitops/blob/main/doc/img/05-sources.png,43,20
