referrer,views_total,views_unique
Google,78,41
github.com,66,34
fluxcd.io,37,20
Bing,13,5
DuckDuckGo,9,3
teams.public.onecdn.static.microsoft,3,1
search.brave.com,2,1
chatgpt.com,1,1
statics.teams.cdn.office.net,1,1
yandex.ru,1,1
