url_path,views_total,views_unique
/weaveworks/weave-gitops,1079,598
/weaveworks/weave-gitops/tree/main/charts/gitops-server,289,56
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,221,94
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,213,48
/weaveworks/weave-gitops/issues,115,71
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,112,48
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,109,47
/weaveworks/weave-gitops/releases,81,54
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,71,22
/weaveworks/weave-gitops/issues/4197,63,45
