url_path,views_total,views_unique
/weaveworks/weave-gitops,1025,382
/weaveworks/weave-gitops/pulls,409,33
/weaveworks/weave-gitops/issues,159,39
/weaveworks/weave-gitops/pull/2573,122,13
/weaveworks/weave-gitops/tree/main/charts/gitops-server,102,35
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,91,69
/weaveworks/weave-gitops/search,88,19
/weaveworks/weave-gitops/releases,70,32
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,70,28
/weaveworks/weave-gitops/pull/2604,70,7
