url_path,views_total,views_unique
/weaveworks/weave-gitops,1405,626
/weaveworks/weave-gitops/tree/main/charts/gitops-server,548,116
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,415,89
/weaveworks/weave-gitops/issues,242,72
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,213,83
/weaveworks/weave-gitops/pulls,188,26
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,177,86
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,156,48
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,154,38
/weaveworks/weave-gitops/releases,132,80
