time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-08 00:00:00+00:00,362,71,94,12
2025-06-09 00:00:00+00:00,530,152,125,38
2025-06-10 00:00:00+00:00,895,248,100,39
2025-06-11 00:00:00+00:00,676,229,112,48
2025-06-12 00:00:00+00:00,1718,279,234,47
2025-06-13 00:00:00+00:00,838,196,102,37
2025-06-14 00:00:00+00:00,315,59,11,9
2025-06-15 00:00:00+00:00,195,62,21,12
2025-06-16 00:00:00+00:00,2566,365,305,38
2025-06-17 00:00:00+00:00,1524,289,119,46
2025-06-18 00:00:00+00:00,1252,188,82,30
2025-06-19 00:00:00+00:00,2740,284,110,36
2025-06-20 00:00:00+00:00,1179,207,82,42
2025-06-21 00:00:00+00:00,731,102,69,24
