referrer,views_total,views_unique
Google,101,57
github.com,77,30
fluxcd.io,27,15
search.brave.com,6,2
Baidu,6,1
teams.public.onecdn.static.microsoft,3,1
chatgpt.com,2,2
Bing,2,1
perplexity.ai,2,1
docs.aws.amazon.com,1,1
