referrer,views_total,views_unique
Google,699,188
github.com,381,112
fluxcd.io,145,68
linkedin.com,23,17
statics.teams.cdn.office.net,20,15
codefresh.io,19,10
StartPage,18,1
thenewstack.io,16,14
com.linkedin.android,15,14
nvd.nist.gov,12,4
