url_path,views_total,views_unique
/weaveworks/weave-gitops,662,426
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,75,69
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,62,32
/weaveworks/weave-gitops/tree/main/charts/gitops-server,56,37
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,48,46
/weaveworks/weave-gitops/issues,46,40
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,37,35
/weaveworks/weave-gitops/releases,27,24
/weaveworks/weave-gitops/tree/main,19,11
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,17,10
