url_path,views_total,views_unique
/weaveworks/weave-gitops,953,511
/weaveworks/weave-gitops/tree/main/charts/gitops-server,397,93
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,287,71
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,182,84
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,152,72
/weaveworks/weave-gitops/issues,133,46
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,110,38
/weaveworks/weave-gitops/pulls,103,18
/weaveworks/weave-gitops/releases,74,55
/weaveworks/weave-gitops/releases/tag/v0.26.0,74,55
