url_path,views_total,views_unique
/weaveworks/weave-gitops,1194,531
/weaveworks/weave-gitops/issues,225,49
/weaveworks/weave-gitops/pulls,198,25
/weaveworks/weave-gitops/tree/main/charts/gitops-server,170,79
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,121,85
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,120,57
/weaveworks/weave-gitops/releases,108,56
/weaveworks/weave-gitops/search,94,23
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,91,78
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,79,30
