referrer,views_total,views_unique
github.com,524,96
Google,144,56
thenewstack.io,63,47
fluxcd.io,48,35
infoworld.com,36,10
DuckDuckGo,10,4
endtest.dev,8,7
mail.google.com,4,3
infoq.cn,3,2
weaveworks.testspace.com,3,1
