time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-17 00:00:00+00:00,309,43,132,34
2024-12-18 00:00:00+00:00,266,28,135,57
2024-12-19 00:00:00+00:00,368,39,130,41
2024-12-20 00:00:00+00:00,291,32,166,51
2024-12-21 00:00:00+00:00,259,9,29,15
2024-12-22 00:00:00+00:00,236,11,64,13
2024-12-23 00:00:00+00:00,254,13,106,41
2024-12-24 00:00:00+00:00,657,38,73,25
2024-12-25 00:00:00+00:00,780,44,499,32
2024-12-26 00:00:00+00:00,400,38,227,35
2024-12-27 00:00:00+00:00,309,17,128,33
2024-12-28 00:00:00+00:00,493,17,381,22
2024-12-29 00:00:00+00:00,1175,46,631,13
2024-12-30 00:00:00+00:00,726,36,395,30
