referrer,views_total,views_unique
Google,859,259
fluxcd.io,208,78
github.com,177,62
Bing,32,13
search.brave.com,25,9
DuckDuckGo,21,9
statics.teams.cdn.office.net,21,8
integration.dinf.ca,16,1
chatgpt.com,13,6
newreleases.io,13,1
