referrer,views_total,views_unique
Google,364,152
github.com,100,45
fluxcd.io,80,36
DuckDuckGo,25,6
search.brave.com,22,6
Bing,18,7
chatgpt.com,12,8
cn.bing.com,8,3
yandex.ru,7,4
ecosia.org,5,1
