referrer,views_total,views_unique
Google,490,174
github.com,342,96
fluxcd.io,65,47
git.dmm.com,48,2
thenewstack.io,25,23
mail.google.com,24,2
51cto.com,21,1
DuckDuckGo,20,6
rajputvaibhav.medium.com,16,14
codefresh.io,8,8
