referrer,views_total,views_unique
github.com,459,50
Google,77,42
thenewstack.io,43,34
app.zenhub.com,21,3
fluxcd.io,20,18
link.zhihu.com,10,9
endtest.dev,6,5
infoworld.com,6,5
app.graphite.dev,3,1
weave.works,2,2
