referrer,views_total,views_unique
Google,206,83
github.com,132,61
fluxcd.io,87,29
Bing,41,5
ya.ru,10,2
search.brave.com,8,5
DuckDuckGo,8,3
yandex.ru,7,1
sec-excel.officeapps.live.com,5,1
chatgpt.com,4,3
