url_path,views_total,views_unique
/weaveworks/weave-gitops,679,370
/weaveworks/weave-gitops/issues,143,42
/weaveworks/weave-gitops/tree/main/charts/gitops-server,129,59
/weaveworks/weave-gitops/pulls,94,19
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,87,66
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,87,42
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,71,66
/weaveworks/weave-gitops/pull/2745,70,12
/weaveworks/weave-gitops/search,66,13
/weaveworks/weave-gitops/releases,54,34
