referrer,views_total,views_unique
github.com,498,65
Google,125,48
app.zenhub.com,52,8
fluxcd.io,21,15
infoworld.com,16,15
infoq.cn,10,8
weave.works,10,4
link.zhihu.com,8,7
DuckDuckGo,6,3
Bing,3,3
