referrer,views_total,views_unique
Google,620,140
github.com,407,102
fluxcd.io,69,38
mail.google.com,51,3
rajputvaibhav.medium.com,31,21
thenewstack.io,31,18
com.google.android.gm,9,2
confluence.corp.appdynamics.com,8,1
m.facebook.com,4,4
gist.github.com,4,1
