referrer,views_total,views_unique
github.com,509,63
Google,93,38
app.zenhub.com,45,7
fluxcd.io,39,18
infoworld.com,17,12
itworld.co.kr,7,7
weave.works,6,3
Bing,3,2
us06st1.zoom.us,2,1
check-plagiarism.com,1,1
