url_path,views_total,views_unique
/weaveworks/weave-gitops,609,393
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,72,69
/weaveworks/weave-gitops/releases,45,37
/weaveworks/weave-gitops/tree/main/charts/gitops-server,45,28
/weaveworks/weave-gitops/issues,45,19
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,41,37
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,39,37
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,39,21
/weaveworks/weave-gitops/commits/main,28,11
/weaveworks/weave-gitops/releases/tag/v0.38.0,19,15
