referrer,views_total,views_unique
Google,430,158
github.com,253,105
fluxcd.io,58,38
git.dmm.com,51,2
thenewstack.io,22,20
DuckDuckGo,22,7
51cto.com,21,1
rajputvaibhav.medium.com,12,12
t.co,7,2
codefresh.io,6,6
