url_path,views_total,views_unique
/weaveworks/weave-gitops,1287,686
/weaveworks/weave-gitops/tree/main/charts/gitops-server,377,94
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,239,69
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,227,111
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,167,48
/weaveworks/weave-gitops/issues,160,46
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,150,78
/weaveworks/weave-gitops/pulls,125,29
/weaveworks/weave-gitops/releases,99,64
/weaveworks/weave-gitops/issues/3700,95,10
